"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030166",406.604072800848,-0.0350318136550256,0.164543858620808,-0.212902589915292,0.831402942235474,0.897297521115941
"ENSMUSG00000035623",1536.07540064583,0.0511183765191388,0.240103111066666,0.212901766628695,0.83140358440309,0.897297521115941
"ENSMUSG00000003316",6023.70501823029,-0.0174173572865053,0.0818774348058633,-0.212724755334641,0.831541656700581,0.897297521115941
"ENSMUSG00000135127",2.94265042221224,-0.207807241826269,0.976806208215706,-0.212741524448194,0.831528576238558,0.897297521115941
"ENSMUSG00000115005",1.78103946467026,0.249434131659341,1.17277182209082,0.212687691638642,0.831570567772252,0.897297521115941
"ENSMUSG00000125622",6.6000166943504,-0.144391767577886,0.678454861091161,-0.212824427767619,0.831463909598929,0.897297521115941
"ENSMUSG00000144054",5.26892839014164,0.176574809663722,0.830959835772006,0.21249499923143,0.831720878741782,0.897427308648159
"ENSMUSG00000028986",926.259356404885,-0.0425727455495216,0.200608159789482,-0.212218414217036,0.831936641443093,0.897627706715001
"ENSMUSG00000108394",4.90506405878445,0.210769281187343,0.994693673479922,0.211893658124887,0.832189998345677,0.897721277195593
"ENSMUSG00000029911",809.526687485677,-0.0269485039201544,0.127187039417754,-0.211880896383163,0.83219995471327,0.897721277195593
"ENSMUSG00000102152",7.53519395639723,-0.127735112073603,0.602828359488692,-0.211893004141255,0.83219050856546,0.897721277195593
"ENSMUSG00000020949",1011.23829588336,-0.0490821944527994,0.231512705680189,-0.212006482791495,0.832101976747216,0.897721277195593
"ENSMUSG00000089908",1.72804357132904,-0.254628909734237,1.20178146080089,-0.211876217132313,0.832203605345653,0.897721277195593
"ENSMUSG00000064369",2.57496138584744,-0.22980660695183,1.0838533529629,-0.212027398654637,0.832085659201896,0.897721277195593
"ENSMUSG00000091083",5.64290527645829,0.167541488663227,0.791113417992271,0.211779354075959,0.832279176248977,0.897770390666489
"ENSMUSG00000091900",21.7786867925369,0.0845073031414058,0.399409100906951,0.211580815132936,0.832434077788172,0.89789954852207
"ENSMUSG00000113268",3.57887833349077,0.237940631102244,1.12475492980348,0.211548867044146,0.832459004529262,0.89789954852207
"ENSMUSG00000031530",524.765608240632,-0.0568032216123886,0.268575935214366,-0.211497808122871,0.832498842395423,0.897910109580425
"ENSMUSG00000046079",1759.15786782292,0.0252716677198393,0.119561010603092,0.211370475980117,0.832598193036162,0.897984856384173
"ENSMUSG00000121058",1.5889772785596,0.355441204696319,1.68296741634768,0.211199100614608,0.832731912531295,0.898081299898931
"ENSMUSG00000113940",1.37031659976987,0.307256370745138,1.45495810517818,0.211178844017306,0.83274771851825,0.898081299898931
"ENSMUSG00000113656",2.89380015598169,0.22237600763111,1.05373584309696,0.211035819923844,0.832859320476357,0.898169244455828
"ENSMUSG00000136983",1.69675115101351,-0.257231772575866,1.21947969533791,-0.210935674910594,0.832937465816048,0.898221103797877
