"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024393",9856.4114244229,0.499450226174894,0.191314208588464,2.61062798137102,0.0090376148443321,0.0283303066084881
"ENSMUSG00000048473",3.02297102416716,-3.61760293285365,1.38576908678459,-2.61053805237321,0.00903999141190624,0.0283311968683871
"ENSMUSG00000039067",3126.75196044267,-0.342720496693923,0.131282846865041,-2.61055046320134,0.0090396633958389,0.0283311968683871
"ENSMUSG00000042557",2461.24599929293,-0.292257054957123,0.111958504937816,-2.61040512392916,0.00904350535453861,0.0283393242210534
"ENSMUSG00000030754",4150.31357451251,-0.453381729361899,0.173695240901644,-2.61021388386012,0.00904856289529134,0.0283522865475222
"ENSMUSG00000132718",2.37709319817397,3.58936617809973,1.37518679466768,2.61009354657679,0.00905174663316009,0.0283593755584666
"ENSMUSG00000038304",85.943550818206,-1.42308550795192,0.545233663713499,-2.61004703609002,0.00905297741916547,0.0283603450963517
"ENSMUSG00000021095",2.28206120159741,3.42867694977126,1.31367389534378,2.60999092843661,0.00905446236950752,0.0283621105788318
"ENSMUSG00000005397",9173.76631055909,-0.658330509738994,0.252254317193912,-2.60978887125617,0.00905981183549982,0.0283759796418758
"ENSMUSG00000035498",1358.73904414344,-0.521259572734024,0.199762119511762,-2.60940149217496,0.0090700755922638,0.0284009854737176
"ENSMUSG00000085307",16.5286290047285,-1.73234627510695,0.663880844624617,-2.6094234969025,0.00906949229061442,0.0284009854737176
"ENSMUSG00000074847",2.72385761533567,-3.53851796199582,1.35607453873003,-2.60938308399304,0.00907056358235715,0.0284009854737176
"ENSMUSG00000085776",25.3259881198476,1.35690003976584,0.520033571178724,2.60925470001917,0.0090739676179971,0.0284087541921467
"ENSMUSG00000020085",1309.10260215723,-0.467360160313406,0.179123682022758,-2.60914779685038,0.00907680297124776,0.028414741082167
"ENSMUSG00000013662",2454.15901330841,-0.522973770248743,0.200474086700973,-2.60868513659229,0.00908908305981358,0.0284502902935918
"ENSMUSG00000082063",6.90993583482312,1.61644601308916,0.619670311377572,2.60855810486657,0.00909245737412003,0.0284579586060155
"ENSMUSG00000025956",339.72359780737,0.427382314327161,0.163846802187845,2.60842633863052,0.00909595863176021,0.0284628376232671
"ENSMUSG00000043090",918.919599486309,0.617491349671664,0.236728868230628,2.60843282142542,0.00909578634449699,0.0284628376232671
"ENSMUSG00000022753",3.86812846670698,-2.91300780329836,1.1167816792334,-2.60839504933316,0.00909679021953421,0.0284628376232671
"ENSMUSG00000041064",135.84991499878,-0.947054480761244,0.363100669497257,-2.60824217722462,0.00910085413674511,0.0284726590138518
"ENSMUSG00000051029",32.4117517277323,0.803313134831049,0.308003537626739,2.60812957221473,0.0091038486391609,0.0284791330092125
"ENSMUSG00000005547",1992.58096144667,-0.844682403368994,0.323915313821689,-2.60772605469954,0.00911458659609662,0.0285098267047095
"ENSMUSG00000082079",15.746099322442,1.67551318647419,0.642531151310662,2.60767619290739,0.00911591424693477,0.0285110823358206
"ENSMUSG00000043518",251.317363302718,0.534647309632136,0.2050311652714,2.60763922852618,0.00911689859478179,0.0285112641008405
"ENSMUSG00000034607",475.681336914593,1.07752382476923,0.413229794906843,2.60756566455268,0.00911885785860907,0.0285144943725827
"ENSMUSG00000039568",1156.71267036468,0.554016401510442,0.212473483588258,2.60746137425809,0.00912163611512358,0.0285202847024616
"ENSMUSG00000115456",10.7537737271967,1.75409982966378,0.672750298146101,2.60735645082218,0.00912443200079585,0.0285261289710032
"ENSMUSG00000060301",688.979446291431,0.836836715475587,0.320988632963882,2.60706028044846,0.0091323281548572,0.0285479156355047
"ENSMUSG00000032443",12.8376198247604,1.63359071202299,0.626653504915221,2.60684844050141,0.00913797972926274,0.0285626819685384
"ENSMUSG00000027524",433.577586071213,0.495534224904584,0.190102044651231,2.60667488250172,0.00914261232483772,0.0285735305001385
"ENSMUSG00000130508",3.8087615298615,2.79516322744218,1.07232058204526,2.60664886438242,0.00914330697896058,0.0285735305001385
"ENSMUSG00000142890",14.9639484662015,-1.98624224512938,0.762007322666186,-2.60659207076872,0.00914482346736491,0.0285753685892221
"ENSMUSG00000117654",7.74851229556908,1.87253361996002,0.718490760104202,2.60620417677807,0.00915518691719095,0.0286048481206833
"ENSMUSG00000137342",2.09417681416086,3.64157657641821,1.39771483516709,2.6053787831356,0.00917727403663717,0.0286709478733143
"ENSMUSG00000044340",1604.32734916191,0.371574324803109,0.142621817593178,2.60531194366774,0.00917906470718867,0.0286736320089996
"ENSMUSG00000019868",910.529718388963,-0.29512762713406,0.113281736260509,-2.60525338749547,0.00918063371941739,0.028675246629006
"ENSMUSG00000044751",177.543660705361,-0.565014924591239,0.216877748090798,-2.60522312484862,0.00918144470065244,0.028675246629006
"ENSMUSG00000097414",6.00119268461961,-2.28002234222324,0.875241958687314,-2.60501946872247,0.00918690395976693,0.0286893859885914
"ENSMUSG00000027598",3301.17844946242,-0.508224671756178,0.195097007597053,-2.60498445371263,0.00918784287306436,0.0286894075186313
"ENSMUSG00000108955",17.6785357138937,-1.17560305657083,0.451298848719539,-2.60493254061326,0.00918923505940263,0.0286908442639752
"ENSMUSG00000126750",4.47714628805249,-2.44089787354195,0.937124455367928,-2.60466777871421,0.00919633827552379,0.0287101100199973
"ENSMUSG00000073968",650.983525858502,0.345167506038501,0.132540170281803,2.60424824643439,0.0092076038142012,0.0287392683585409
"ENSMUSG00000094594",22.0977931409889,-0.998174852239437,0.383291930822745,-2.60421566949461,0.00920847910533069,0.0287392683585409
"ENSMUSG00000140115",8.81523235345992,-1.50057461835172,0.576197340120824,-2.60427203297582,0.00920696475415207,0.0287392683585409
"ENSMUSG00000074736",2.20003618745563,3.7472476546695,1.43911976968139,2.60384697202729,0.00921839060391523,0.0287672850334265
"ENSMUSG00000076518",22.1761623132145,2.58557476757037,0.993229181160195,2.60320056701329,0.00923579054817428,0.0288186624078967
"ENSMUSG00000002222",3961.58093885406,-0.432418222590604,0.166128712113092,-2.60291082191883,0.00924359942190742,0.028840105149519
"ENSMUSG00000034108",832.437471086373,0.410261643732897,0.157641572044215,2.60249652685415,0.00925477525756495,0.0288720474286373
"ENSMUSG00000104973",11.1951909220156,-1.31898220746338,0.506849746130752,-2.60231403395657,0.00925970192749129,0.0288844897377419
"ENSMUSG00000051007",718.686240882282,0.364755960209209,0.140176890543171,2.60211193725168,0.00926516056253153,0.028898588756292
"ENSMUSG00000024682",9.75786601941843,3.24994718833614,1.24905657553289,2.60192152381056,0.00927030625956064,0.0289117089444575
"ENSMUSG00000130176",2.03894123612383,3.34920144694056,1.28729699517519,2.60173173672696,0.00927543756747209,0.0289247816028696
"ENSMUSG00000120763",3.06933585643142,-3.48498848058729,1.33978414705224,-2.60115667755503,0.00929100102481906,0.0289691887591247
"ENSMUSG00000000731",4.12476487704073,2.45781870562145,0.944902023119765,2.60113603895832,0.00929156002270282,0.0289691887591247
"ENSMUSG00000087541",41.9829060371416,-0.882467067889304,0.339312286847419,-2.60075187989325,0.00930197047824289,0.0289987092628391
"ENSMUSG00000122480",2.02587299979562,-3.87211657532942,1.48888250499861,-2.60068646271926,0.00930374427687659,0.029001301906918
"ENSMUSG00000120671",9.68828278805253,1.37638409887711,0.52936105901108,2.60008566071782,0.00932004925276987,0.0290480288718857
"ENSMUSG00000112889",1.86353929723333,3.53365231928359,1.35906328905794,2.60006457957745,0.0093206218298881,0.0290480288718857
"ENSMUSG00000029670",663.589931963275,-0.323520699766908,0.124499715868292,-2.59856576788625,0.00936141103097906,0.0291721962295604
"ENSMUSG00000082454",1293.80550105389,-0.306203760187255,0.117845545141151,-2.59834820077836,0.00936734519791728,0.0291877335643577
"ENSMUSG00000003949",522.343979690567,0.61408897498997,0.236351645277199,2.59820055100421,0.00937137427309389,0.0291973322747344
"ENSMUSG00000136720",9.49300161612758,1.35420384057731,0.521338908770419,2.59754991963136,0.00938914716045122,0.0292497447518479
"ENSMUSG00000040710",922.36915267134,1.128572280545,0.434512420962858,2.59733030886467,0.0093951529133267,0.0292654925094133
"ENSMUSG00000064128",552.738874399569,0.876150265206713,0.33734302628247,2.59720876658372,0.00939847823468558,0.0292728884974291
"ENSMUSG00000038879",574.080456476413,0.470957636589388,0.181400378592458,2.59623293095469,0.00942521456833952,0.0293531925174653
"ENSMUSG00000139884",2.18489430248697,-4.04973908860093,1.55992783858608,-2.59610668418587,0.00942867847931568,0.0293573327148636
"ENSMUSG00000020456",8665.53795175982,0.243596604031666,0.0938319212039151,2.59609524036371,0.00942899252669325,0.0293573327148636
"ENSMUSG00000047953",121.025774373638,-1.04339683318743,0.401912402714037,-2.59608020588958,0.00942940512480853,0.0293573327148636
"ENSMUSG00000132157",5.66274400398186,2.03927656296326,0.785579486988974,2.59588825413396,0.00943467436229481,0.0293707672148219
"ENSMUSG00000020700",4626.82695986191,-0.402918225895915,0.155227885299449,-2.59565621936193,0.00944104741857644,0.0293876349113783
"ENSMUSG00000028614",412.199363245478,-0.466452551074967,0.179747516310161,-2.59504309517182,0.00945790594123788,0.0294371345483503
"ENSMUSG00000132274",19.6726585713215,1.17693180574011,0.453539409216447,2.59499347096083,0.00945927158719123,0.0294384084518168
"ENSMUSG00000106311",9.81085141280618,1.56985907509713,0.604979986998666,2.59489422598139,0.00946200331196428,0.0294439330720668
"ENSMUSG00000126938",2.84605895501927,3.22612789465544,1.24330827194173,2.5947932362881,0.00946478378235944,0.0294496082471028
"ENSMUSG00000111977",6.28170129414432,1.97436761434167,0.760954607497796,2.59459315297909,0.00947029467213915,0.029463777097007
"ENSMUSG00000019768",128.81404787788,1.0979351679766,0.42318771621319,2.59444006976679,0.00947451297159546,0.0294719820986764
"ENSMUSG00000069895",3342.2018036158,-0.470732865503811,0.181439944885219,-2.59442795687356,0.00947484682114552,0.0294719820986764
"ENSMUSG00000005950",192.632000953407,0.459412251825884,0.177119103364648,2.59380407363546,0.00949205617427134,0.0295225293681338
"ENSMUSG00000121883",71.119643348838,-0.5537976874973,0.213518676869564,-2.59367328243425,0.0094956674845126,0.0295307775821648
"ENSMUSG00000054446",3.88106212740244,2.4403576027823,0.940943084007784,2.59352307728117,0.00949981635008291,0.0295406957155523
"ENSMUSG00000034403",1437.13369288872,0.232969860645905,0.0898305503724321,2.59343686173607,0.0095021984679973,0.0295451185092821
"ENSMUSG00000085135",21.5835214669947,0.970431101862946,0.374198767277728,2.59335729222939,0.00950439742990081,0.0295489709814369
"ENSMUSG00000078597",37.1402842676347,1.32140758548932,0.50955441396136,2.59326099290648,0.00950705933956173,0.0295512774503069
"ENSMUSG00000093896",22.607838114526,2.47267500102206,0.953488445538671,2.59329309399772,0.00950617192607306,0.0295512774503069
"ENSMUSG00000142499",3.90888416869798,2.7495580141688,1.06039199914091,2.5929637496288,0.00951527994370987,0.0295708578725166
"ENSMUSG00000143574",5.34522340243475,2.64201450757068,1.01891302575086,2.59297353238146,0.00951500928960425,0.0295708578725166
"ENSMUSG00000082617",30.4454782065166,-1.0771405868797,0.415439476414798,-2.59277379264802,0.00952053674148502,0.0295842077504938
"ENSMUSG00000113070",32.0186103963025,-0.941595505777571,0.363251536098166,-2.59213083003484,0.00953834907000072,0.0296365661726822
"ENSMUSG00000142278",4.93742773933611,2.46173994611423,0.949845515173351,2.59172666164029,0.0095495611636273,0.0296684085323754
"ENSMUSG00000022440",366.649774581536,0.756415303905343,0.291865134643348,2.59166037365054,0.00955140118968704,0.0296711304289985
"ENSMUSG00000069011",59.5925169350773,-0.596749440189715,0.230275964018187,-2.59145344471377,0.00955714716971341,0.0296859842762985
"ENSMUSG00000069633",257.698810603187,0.487072475740914,0.187973662075923,2.59117405258714,0.00956491018992385,0.0297070997342585
"ENSMUSG00000113361",18.206797609778,1.04696626892573,0.40406559168181,2.59107998918697,0.00956752504337711,0.0297122231522633
"ENSMUSG00000099644",4.59190628401524,-2.15972606833561,0.833604150678942,-2.59082931218204,0.00957449668649798,0.0297308743068477
"ENSMUSG00000012076",693.948721579961,0.407001053142823,0.157106864449078,2.59060006429407,0.00958087632388729,0.029747683578969
"ENSMUSG00000005699",144.504157745339,0.735812767920778,0.2840741004057,2.59021419717577,0.00959162300731266,0.0297780473435298
"ENSMUSG00000086825",586.551549923514,0.830978684017314,0.320848209780805,2.58994333982732,0.00959917300263796,0.0297984815820091
"ENSMUSG00000036781",1596.03663490578,-0.400008374353617,0.154459959009823,-2.58972213198747,0.00960534297630732,0.0298146281634256
"ENSMUSG00000026062",61.995624532038,0.858439718452676,0.331498995335292,2.58956959306744,0.00960959968214253,0.0298248333752482
"ENSMUSG00000029062",3711.00996404917,-0.446317583278664,0.172375675852669,-2.58921440667845,0.00961951792628582,0.0298526061908388
"ENSMUSG00000110542",2.05306099454064,4.70698764660617,1.81833880734854,2.58861969374662,0.00963614515784317,0.0299011915573315
"ENSMUSG00000008167",480.13536514548,0.412557243405249,0.159428827450366,2.58772048946849,0.00966133414457752,0.0299763317849395
"ENSMUSG00000143803",11.2912780298813,-1.63090093886642,0.630295362520026,-2.58751854423585,0.00966699920641497,0.0299908858669488
"ENSMUSG00000109780",5.41227280151253,2.48669415575654,0.961081569955919,2.58739136561592,0.0096705683998216,0.0299989354513059
"ENSMUSG00000062345",81.3638643741497,1.33519372836559,0.516073110889048,2.58721816772323,0.0096754309863597,0.030007971448073
"ENSMUSG00000086155",1.35236493532681,4.11599164957784,1.59087645902855,2.58724781941348,0.00967459835102277,0.030007971448073
"ENSMUSG00000078350",1388.83344627945,-0.582462912355651,0.225148423094946,-2.58701750760219,0.00968106730901078,0.0300224273530093
"ENSMUSG00000115738",13.4670696841551,1.17455186740573,0.454039732581816,2.58689225439997,0.00968458701753001,0.0300303170719864
"ENSMUSG00000020728",136.821086965129,0.734280566977565,0.283858513817291,2.5867836659294,0.00968763935771978,0.0300367561149607
"ENSMUSG00000139855",4.72864615330749,1.87579847502677,0.725225700875605,2.58650303314129,0.00969553170639498,0.0300581989108924
"ENSMUSG00000029363",444.981603953913,-0.344720739534493,0.133283229319976,-2.5863774556881,0.00969906522733482,0.0300661254610091
"ENSMUSG00000020354",143.821233658662,0.764190522349984,0.295478633514834,2.58628014235628,0.00970180423672566,0.0300715877570123
"ENSMUSG00000034998",1295.32930351711,-0.512068706570126,0.197998004599443,-2.58623165221315,0.0097031693117738,0.0300727907526199
"ENSMUSG00000040356",3221.87081676487,-0.405646396184328,0.156853877304378,-2.58614197593066,0.00970569429357568,0.0300775880141797
"ENSMUSG00000018858",770.237679482495,0.358113180440774,0.13848368163975,2.58595941558203,0.00971083638737539,0.0300874650907085
"ENSMUSG00000034022",2739.75236517191,-0.466018542058774,0.180209937601337,-2.58597582498312,0.00971037409198124,0.0300874650907085
"ENSMUSG00000027288",8133.74455144299,-0.314710849315834,0.121707426747854,-2.58579823536843,0.0097153782948918,0.0300985079180112
"ENSMUSG00000124562",5.23493445294587,2.03489301884771,0.787054694400134,2.58545312457431,0.0097251095619054,0.0301256236826579
"ENSMUSG00000142217",11.4742356772925,-1.32983037060402,0.514367894692848,-2.58536814666109,0.00972750706051996,0.0301300183474467
"ENSMUSG00000104445",52.9334585558801,0.922626347222957,0.356903089600335,2.58508926962814,0.00973537877486513,0.0301483329424445
"ENSMUSG00000036913",30.7903618883424,1.01237683853512,0.391620983807576,2.58509344594403,0.00973526085034568,0.0301483329424445
"ENSMUSG00000109873",3.9206539560317,-2.48011208156432,0.959557140109479,-2.58464241252101,0.00974800381127498,0.0301843932520538
"ENSMUSG00000135555",2.28572447660697,4.90920526974771,1.89940484943286,2.58460184052576,0.00974915081253393,0.0301849085004445
"ENSMUSG00000103766",12.2009483827353,1.36499480956846,0.528227489709955,2.58410407666964,0.00976323277018446,0.0302224287139801
"ENSMUSG00000085360",15.4624424702704,-1.35015427143318,0.522478997457331,-2.58413118614101,0.00976246536485389,0.0302224287139801
"ENSMUSG00000113637",17.2499548667453,1.06115032108452,0.410665277542095,2.58397867829415,0.00976678320260345,0.0302303791395213
"ENSMUSG00000096981",69.7160772489979,-1.01491511886988,0.392848171356917,-2.58347930032183,0.00978093362153089,0.0302680907547968
"ENSMUSG00000037933",3799.09818921439,0.298013058156899,0.115352850673636,2.58349105736501,0.00978060026300255,0.0302680907547968
"ENSMUSG00000031853",118.940285040214,-0.506469839118634,0.196060982406224,-2.58322606009016,0.0097881164389037,0.030286190226948
"ENSMUSG00000037343",1406.10546189678,-0.49659435293926,0.192239716861218,-2.58320372630262,0.00978875013215209,0.030286190226948
"ENSMUSG00000099576",3.4433728083725,2.9379922736596,1.13750018933599,2.58284992055662,0.00979879380545395,0.0303142181828627
"ENSMUSG00000090113",150.659466143662,0.563938818481782,0.218362784789637,2.5825775167003,0.0098065329357753,0.0303351117303824
"ENSMUSG00000085768",9.15110197749613,2.01164554748418,0.779037209534059,2.58222010818629,0.00981669535258469,0.0303634964171284
"ENSMUSG00000114522",2.2500755644439,2.97515727851975,1.15234131482183,2.5818368570598,0.00982760299406162,0.0303941801831814
"ENSMUSG00000033177",5.61324404661508,-1.71719997484314,0.665150161985632,-2.58167264023043,0.00983228004395997,0.0304055901459891
"ENSMUSG00000030030",150.156573130472,0.767722875644935,0.297454318708445,2.58097740513034,0.00985210297472253,0.0304638306145564
"ENSMUSG00000021518",1623.05734198301,0.291663635115543,0.113009807364835,2.58087012018302,0.00985516511243104,0.0304702382975947
"ENSMUSG00000059013",3123.89010988863,-0.425963389571962,0.165054391869603,-2.58074556361083,0.00985872128235074,0.030475815214215
"ENSMUSG00000085014",2.26532617365439,3.58975700441291,1.39099572848893,2.58071030046407,0.00985972827542435,0.030475815214215
"ENSMUSG00000126229",16.6418727158767,1.2214249753346,0.473291584958102,2.58070292004606,0.00985993904614278,0.030475815214215
"ENSMUSG00000042842",4276.57394768365,-0.414546487555352,0.160668045275356,-2.58014272125421,0.00987594898104381,0.0305222350938243
"ENSMUSG00000022010",6849.99894328319,-0.422647730014696,0.163812699196434,-2.58006694284357,0.00987811643157981,0.0305258688883536
"ENSMUSG00000070305",377.612964909481,-0.544371985158732,0.210996611494512,-2.58000344793637,0.00987993286976902,0.0305284173456364
"ENSMUSG00000025076",1148.66657593662,0.260098923792242,0.100820070476871,2.579832790852,0.00988481643772535,0.0305404415924984
"ENSMUSG00000026525",36.9664345700532,0.804012731298864,0.311659855367256,2.57977637303151,0.00988643137785164,0.0305423655834032
"ENSMUSG00000078521",39.72716188936,-1.35544776341928,0.52542845686262,-2.57969994909065,0.00988861936096776,0.0305460593245669
"ENSMUSG00000060594",240.396866470538,0.508467791052837,0.197114609296641,2.57955406180795,0.00989279724621165,0.030555898538319
"ENSMUSG00000114337",1.49820563141747,4.63597636094556,1.79726739995364,2.57945832716109,0.00989553972674488,0.030561302685729
"ENSMUSG00000029705",3641.48177648616,-0.358657413946805,0.139052993226174,-2.57928582208538,0.00990048313570001,0.0305735023959789
"ENSMUSG00000097604",7.32703037845259,-2.62541210512613,1.01802427465603,-2.5789287843978,0.00991072161169813,0.0306020496189479
"ENSMUSG00000132417",6.23087257739016,-1.76568331964315,0.684688552694664,-2.57881238512623,0.00991406153612948,0.0306092920968042
"ENSMUSG00000085808",3.3972300642763,-3.57691205752124,1.38706522867726,-2.57876268799,0.00991548783570202,0.0306106254697202
"ENSMUSG00000075312",255.382629153787,0.463516726950664,0.179762639543987,2.57849310694642,0.00992322795275882,0.0306283769018171
"ENSMUSG00000141924",2.83116804449098,-3.93496487547924,1.52606728079098,-2.57850025684301,0.00992302259795145,0.0306283769018171
"ENSMUSG00000085368",78.9203385894056,-0.810710706667261,0.314435346026026,-2.57830653237107,0.00992858796826214,0.0306418482894571
"ENSMUSG00000045055",482.585028440584,-0.476480772615333,0.184842893347157,-2.5777608432067,0.00994427962867515,0.0306871995518675
"ENSMUSG00000029217",433.258784131859,0.438895176280018,0.170267094006466,2.57768642168375,0.00994642138086204,0.0306907320514931
"ENSMUSG00000117091",4.06143900192423,-3.67231271890987,1.42475473490816,-2.57750518663592,0.00995163880273527,0.030703753194928
"ENSMUSG00000028318",247.201222282671,-0.397277843784257,0.154164571202237,-2.57697239181561,0.00996699110155837,0.0307480376917388
"ENSMUSG00000038642",12140.0569559584,-0.60765913363673,0.235816201703596,-2.57683369186191,0.00997099115212172,0.0307572952845587
"ENSMUSG00000102440",62.2189034733375,0.511825104059182,0.198647077505312,2.57655491581796,0.00997903526615121,0.0307790244050768
"ENSMUSG00000047632",61.9321145449774,0.608322926007946,0.236132133129967,2.57619713990017,0.00998936739991212,0.0308078055609754
"ENSMUSG00000024975",1267.64645279358,-0.501667509885264,0.194752633024578,-2.57592157853883,0.00999733177183047,0.0308292793629018
"ENSMUSG00000116581",111.202541315817,0.797270033987604,0.309556618783748,2.57552249123307,0.0100088763613648,0.0308617882555877
"ENSMUSG00000105402",5.38627409854332,2.15448077736892,0.836550078984527,2.57543550767959,0.0100113941517133,0.0308664598135056
"ENSMUSG00000132140",3.66459007651707,3.43370714086239,1.33352622210117,2.57490785254456,0.010026679535116,0.0309076325407196
"ENSMUSG00000022427",1839.0316926005,-0.331746624160997,0.128838383827527,-2.57490519754656,0.0100267564989808,0.0309076325407196
"ENSMUSG00000021303",34.237230203054,1.06702735160873,0.414461344190518,2.57449184722578,0.010038745239444,0.0309414895324487
"ENSMUSG00000003227",79.1223700702477,-0.897757433116648,0.348754620980865,-2.57418075376815,0.0100477765577621,0.0309662252704277
"ENSMUSG00000012396",8.52228582283537,1.33435743103167,0.518375152431783,2.57411533861525,0.0100496765380167,0.0309689801975402
"ENSMUSG00000126243",26.1589776961034,1.20079142246874,0.466498518600962,2.57405195212609,0.0100515179010487,0.030971553956965
"ENSMUSG00000096974",30.6077849831214,1.15545196347971,0.448924330891289,2.57382343520051,0.0100581587599938,0.0309889143178989
"ENSMUSG00000137031",3.63841982143583,3.1009635226154,1.204893199288,2.57364181692438,0.010063439498415,0.031002081128924
"ENSMUSG00000019942",447.445974339789,-0.734004798856656,0.285285629537901,-2.57287687446991,0.0100857080972554,0.0310675739667482
"ENSMUSG00000125229",4.9690379063312,-2.76052331903039,1.07297092250651,-2.57278483612741,0.0100883904239861,0.0310727270393375
"ENSMUSG00000123145",1.45668212935548,4.37899077679292,1.70209516624624,2.57270619389058,0.0100906828435217,0.0310766782680625
"ENSMUSG00000073293",13.8332768404365,1.06028240005672,0.412215694520192,2.57215437003401,0.010106781548551,0.0311231442204377
"ENSMUSG00000025369",5715.31320279448,0.225587537589396,0.0877107167144625,2.57194954094131,0.0101127629743266,0.0311384485221289
"ENSMUSG00000022426",1132.40995234307,-0.431505190756948,0.167777985588681,-2.57188205736843,0.010114734322012,0.0311414034707113
"ENSMUSG00000123590",54.1709775398483,-1.33989551763564,0.521009251729603,-2.57173075753946,0.010119155375637,0.0311487840772857
"ENSMUSG00000097828",14.5147445287234,1.77566894975088,0.690451081719232,2.571751999185,0.0101185345807485,0.0311487840772857
"ENSMUSG00000135126",58.0104765012096,-1.13580909677631,0.441729143294339,-2.57127951374375,0.0101323511561989,0.0311831666956723
"ENSMUSG00000127542",4.27268559019685,-2.46928577860249,0.960331756467975,-2.5712841025734,0.0101322168873841,0.0311831666956723
"ENSMUSG00000033953",2039.97316462236,-0.684132284623567,0.266078615831801,-2.57116597846418,0.0101356736945925,0.0311902736845893
"ENSMUSG00000032423",3412.4675694916,-0.69841547151438,0.271655107390599,-2.57096388955487,0.0101415900993215,0.0312053604995318
"ENSMUSG00000109438",13.509344398175,-1.4360813129223,0.558602327251075,-2.57084735036706,0.0101450033270434,0.0312127428698702
"ENSMUSG00000053263",62.6352266957649,0.787137927538987,0.306195947321698,2.57070001880854,0.0101493198729805,0.0312229026913937
"ENSMUSG00000087128",91.1809389427676,0.471043514195112,0.183262973786637,2.57031469293695,0.0101606169502635,0.031254532923255
"ENSMUSG00000121008",19.2119019985397,1.09719771625854,0.426891550969609,2.5702024642241,0.0101639094034555,0.0312615366963598
"ENSMUSG00000123463",12.7800259839653,-1.36527059111957,0.531209178876252,-2.5701185999981,0.0101663703479143,0.0312659818213106
"ENSMUSG00000120952",26.6151272272958,1.00137821888518,0.389634366439244,2.57004593315647,0.0101685031409435,0.0312694169515007
"ENSMUSG00000047507",731.823639048687,-0.367898283423449,0.143150618633299,-2.57000833762286,0.0101696067371937,0.0312696868029463
"ENSMUSG00000144006",3.14624226139317,-3.55190771515839,1.38214857510086,-2.56984507971525,0.0101744003205136,0.0312813015047993
"ENSMUSG00000015932",9690.65114189531,-0.37783998791346,0.147035332822033,-2.56972239707027,0.0101780038555524,0.0312871090333111
"ENSMUSG00000050623",1.62913484438653,4.36186559618854,1.69741447052533,2.56971156540134,0.0101783220667786,0.0312871090333111
"ENSMUSG00000079036",645.233278770083,-0.324631810233717,0.126334626289287,-2.56961863717679,0.0101810524629028,0.0312923771256191
"ENSMUSG00000039286",3402.5115452883,-0.347172216513327,0.135109208182758,-2.56956739798014,0.0101825582403015,0.0312938805663899
"ENSMUSG00000115575",4.285383474004,2.44660239201471,0.952306051606211,2.56913456329311,0.0101952859607868,0.0313298684680981
"ENSMUSG00000097413",9.7496743417828,1.79415586793986,0.698467966859184,2.56870172014857,0.0102080280916161,0.0313658934633786
"ENSMUSG00000024486",1476.74050072801,-0.469161782392452,0.182663105221813,-2.56845399525391,0.0102153270481024,0.0313851878625299
"ENSMUSG00000022994",2972.39781824619,0.345183187865294,0.134400658711789,2.56831470302173,0.010219433189215,0.031394669903235
"ENSMUSG00000033697",637.226286466843,0.375820312309441,0.146339058627829,2.56814766907332,0.0102243590548225,0.0314066680396714
"ENSMUSG00000102841",4.02143464078675,-2.93310645612034,1.14214978859068,-2.56805760979876,0.0102270157983251,0.031411694302938
"ENSMUSG00000061126",268.835259035075,0.765121005952647,0.297974805058054,2.56773724813271,0.0102364714311725,0.0314375998797117
"ENSMUSG00000079477",9856.85557478097,-0.289825415492068,0.112873873893733,-2.56769264218688,0.0102377886147354,0.0314385084934941
"ENSMUSG00000021070",426.675737277511,-0.619784016180314,0.241396932384777,-2.56748919738716,0.010243798116265,0.0314538247994883
"ENSMUSG00000034154",1786.62617244321,-0.32701503936474,0.127370223568928,-2.56743711522003,0.0102453370622044,0.0314554124724491
"ENSMUSG00000038784",879.210770566126,-0.349639239669145,0.136184645791722,-2.56739104204065,0.010246698623579,0.0314564552738615
"ENSMUSG00000140331",19.8111850371484,-1.21271214593321,0.472442268416263,-2.5669001844363,0.0102612145218015,0.0314978764868461
"ENSMUSG00000030314",1209.54062327817,-0.333119608843023,0.129802924832725,-2.5663490192714,0.0102775356799779,0.0315448303221737
"ENSMUSG00000047565",7.66684598758402,-1.67558372269987,0.65292286078769,-2.5662812919101,0.0102795428226665,0.0315478451811886
"ENSMUSG00000031452",6.61369335619323,-2.51100140942303,0.97864761202069,-2.56578709085937,0.0102941993441402,0.0315890627216472
"ENSMUSG00000120349",1.63787256050419,-3.90254513842849,1.52100986811286,-2.56575924998464,0.0102950255741526,0.0315890627216472
"ENSMUSG00000084632",4.9980603079933,-2.157509905451,0.841043991999282,-2.56527592608121,0.0103093785240787,0.0316299501373658
"ENSMUSG00000060268",111.318149510388,0.481145627521731,0.187596515954987,2.56478978339438,0.0103238331443364,0.0316711413044612
"ENSMUSG00000005442",5401.39140956295,-0.408791225403337,0.159400799942151,-2.56454939719055,0.0103309872786817,0.0316899302852398
"ENSMUSG00000047866",2542.96563268906,0.445379637412438,0.173677591453138,2.56440473227434,0.0103352947778222,0.0316999844411043
"ENSMUSG00000031145",533.302258988312,-0.34142940917185,0.133145193998552,-2.5643389664937,0.0103372535283996,0.0317028333278068
"ENSMUSG00000084131",235.015577388038,-0.709772605244835,0.27680709955971,-2.56414162199525,0.0103431331678241,0.0317038157905467
