"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000044288",101.752697230144,-1.06494905954877,0.347445772542696,-3.06507991665923,0.00217611841180209,0.00802199774697893
"ENSMUSG00000021678",584.385995147699,0.815823277642952,0.266175527272986,3.06498229195298,0.00217682885336313,0.0080235962797029
"ENSMUSG00000027835",1450.10818692819,0.738331246113158,0.240899307656278,3.06489567486275,0.00217745936750572,0.00802489983808274
"ENSMUSG00000025739",3.27126046330052,-3.61900312797005,1.18082639890653,-3.06480540350497,0.00217811666040731,0.00802630174403336
"ENSMUSG00000037845",281.555927841155,0.672674991077006,0.219487590890593,3.06475180828018,0.00217850698939832,0.00802671966374724
"ENSMUSG00000021482",2028.38031534516,-0.467644240749188,0.152592156074389,-3.06466762630453,0.00217912020827818,0.00802795861173757
"ENSMUSG00000032440",11919.1182352366,0.611604211696005,0.199602947786438,3.06410410506754,0.00218322922357184,0.00804207425015293
"ENSMUSG00000062939",307.687224700032,0.947407517682906,0.309223502341525,3.06382765381311,0.00218524761269461,0.00804848631531968
"ENSMUSG00000102759",8.02666980459744,2.64527089360877,0.863413859411609,3.06373457499448,0.00218592757218078,0.00804996780678847
"ENSMUSG00000130685",8.2312931157391,-2.18556495326531,0.713578627073651,-3.06282289062973,0.00219259786979753,0.00807350633307306
"ENSMUSG00000089854",4.34832880247467,4.56705742537233,1.49118663984227,3.0627000694262,0.00219349791020351,0.00807579454149104
"ENSMUSG00000025317",36.755956046898,3.97316245036367,1.29739368638118,3.06241851804135,0.00219556241198973,0.00808236881812728
"ENSMUSG00000047298",8.19664597180084,-3.15226524948708,1.02935459736348,-3.06237059373036,0.00219591399879278,0.00808263659288984
"ENSMUSG00000002105",1293.30753045238,-0.437760388013205,0.142951492201436,-3.06230023395871,0.00219643027221289,0.00808321593617238
"ENSMUSG00000093979",12.8729825189234,-1.41842895057735,0.463194786063454,-3.06227313703621,0.00219662912886324,0.00808321593617238
"ENSMUSG00000028328",3590.61979383391,0.978915686822626,0.31979828046945,3.06104112062647,0.00220568799945267,0.00811552073522912
"ENSMUSG00000027650",878.179590717215,-0.384844523032752,0.125727547376648,-3.06094035128081,0.00220643045721697,0.00811722213896322
"ENSMUSG00000122048",3.91356865098641,5.40579512998513,1.76625173406931,3.06060287200998,0.00220891863678625,0.00812534462003634
"ENSMUSG00000079261",8.52248202030954,2.03278983378485,0.664233971078794,3.06035210828401,0.00221076914183364,0.00813111969866641
"ENSMUSG00000002846",343.676846153512,-0.742303854891371,0.242591862912907,-3.05988768946412,0.0022142000623557,0.00814270527879249
"ENSMUSG00000022240",140.193141104092,-0.700871160916186,0.229082173805801,-3.05947490052339,0.00221725365958836,0.00815186638468139
"ENSMUSG00000032855",8150.15208300962,-0.400823914309679,0.131009768803985,-3.05949638694032,0.00221709461911978,0.00815186638468139
"ENSMUSG00000076668",4.21536661682712,-5.96715617572726,1.9504801443605,-3.05932679857333,0.00221835018094336,0.00815486345527256
"ENSMUSG00000085408",40.7139828972819,-1.69471663059277,0.554016028334192,-3.05896678781735,0.00222101771120864,0.00816363420962386
"ENSMUSG00000124064",65.3626908359729,1.03199338614131,0.337380870392504,3.05883787939935,0.0022219735835816,0.00816611212041288
"ENSMUSG00000072940",376.828801538528,0.533298062377514,0.174352963082236,3.05872669411403,0.00222279833946079,0.00816726102048678
"ENSMUSG00000002205",1447.80227918053,0.330908085376287,0.108185159314099,3.05871976779685,0.00222284972713104,0.00816726102048678
"ENSMUSG00000030987",3326.07197699623,0.478013812695604,0.156319426004202,3.05792968228244,0.00222871867270718,0.00818778700216606
"ENSMUSG00000038793",49.3399083387864,-1.04461475740922,0.341626401700021,-3.05776940017209,0.00222991101799804,0.00819112923174391
"ENSMUSG00000019986",434.397804636671,0.468669870715461,0.153302432471014,3.05715873623908,0.00223445913041252,0.00820679578739703
"ENSMUSG00000035875",356.762044882123,2.22863448219173,0.729039142925314,3.05694763281049,0.00223603336593615,0.00821153720322123
"ENSMUSG00000017221",3462.26053741153,0.53446821261478,0.174868146997166,3.05640690882052,0.00224007027672717,0.0082253201217651
"ENSMUSG00000048661",852.648607477884,0.470141697431148,0.153825835084489,3.05632468806637,0.00224068470102948,0.00822653410310835
"ENSMUSG00000051397",2139.87589013297,0.760291222482106,0.248779404627062,3.05608586700268,0.00224247025354883,0.00823204695660668
"ENSMUSG00000073002",762.250914924059,-0.54471854389227,0.178249154707422,-3.05593900171011,0.00224356894342127,0.00823503727922108
"ENSMUSG00000135180",5.41739244561864,2.61366003749775,0.855307365545082,3.05581378436052,0.00224450607593075,0.00823743392212317
"ENSMUSG00000037148",619.152259477307,-0.373889916821335,0.12236263480303,-3.05558896654353,0.00224618952311899,0.00824256861844879
"ENSMUSG00000032890",118.43385825836,0.748030659812775,0.244842291267807,3.05515299640202,0.00224945738709912,0.00825351542056394
"ENSMUSG00000014551",438.140109922472,-0.862789318485526,0.282428174202993,-3.05489819108982,0.00225136932579758,0.00825948503702933
"ENSMUSG00000020078",2246.17786658099,0.430066626712108,0.140809856591527,3.05423666440966,0.00225634006235334,0.00827667337982459
"ENSMUSG00000038175",1656.77431891723,1.05520991052755,0.345536317442068,3.05383213648582,0.00225938465286042,0.00828679280625232
"ENSMUSG00000040054",6755.7488683223,0.448615824288232,0.146905041125708,3.05378100608779,0.002259769742383,0.00828715659826842
"ENSMUSG00000020692",308.722418108627,0.51853133422204,0.169863248718871,3.05263992142424,0.00226837950355107,0.00831767846804951
"ENSMUSG00000095847",31.7711093869703,1.28780030147526,0.421880962354659,3.05252053633237,0.00226928202751153,0.00831888312247999
"ENSMUSG00000021758",5.69938347540746,-2.68386376584252,0.879227088207756,-3.05252624929174,0.00226923883135324,0.00831888312247999
"ENSMUSG00000073492",201.19922214265,1.08497105095207,0.355448743732102,3.05239804636868,0.00227020836550001,0.00832122656580466
"ENSMUSG00000047696",3.31215767869756,-4.39245175558636,1.43906978804095,-3.05228543611212,0.00227106029321199,0.00832329670742734
"ENSMUSG00000121483",172.001731752608,-0.572982914545417,0.187735921734505,-3.05206861452827,0.00227270143331946,0.0083282583749934
"ENSMUSG00000030222",543.245819646966,0.794646845547699,0.260366866946493,3.05202752895208,0.00227301253578421,0.00832834551412476
"ENSMUSG00000041669",7.38542120305221,-2.90904793945214,0.953173438208644,-3.05196076898585,0.00227351812948211,0.00832914515939946
"ENSMUSG00000112229",15.3183975010482,1.43286596544592,0.469550776386523,3.05156766318798,0.00227649733025341,0.00833795193514345
"ENSMUSG00000131691",2.29070207710969,5.15807663558013,1.69029000735649,3.05159269304741,0.00227630753182152,0.00833795193514345
"ENSMUSG00000036853",108.509961932817,-1.27110089744653,0.416551529346238,-3.05148536950872,0.0022771214555801,0.00833918414547627
"ENSMUSG00000042569",454.165694021609,-0.576052089512666,0.188781001498645,-3.05143041375803,0.0022775383340014,0.00833965716894449
"ENSMUSG00000027793",14.642934178135,-1.82098753414872,0.596810176295052,-3.05120054328374,0.00227928282284418,0.00834499076707863
"ENSMUSG00000083397",19.4439361530065,2.14186898474559,0.70202443447633,3.0509892242473,0.00228088760445694,0.00834770304328141
"ENSMUSG00000111422",23.8858011519159,-1.57170843035776,0.5151455799521,-3.05099857501233,0.00228081657176644,0.00834770304328141
"ENSMUSG00000036278",293.877735803589,-0.924804358084818,0.303111215881865,-3.0510397162118,0.002280504068459,0.00834770304328141
"ENSMUSG00000142219",6.013272761604,-2.4389130651928,0.799409556663363,-3.05089305583552,0.00228161826132837,0.00834932292928472
"ENSMUSG00000081857",13.3631681746523,1.84103356293263,0.603479916369096,3.05069566193588,0.00228311866888213,0.00835375886597038
"ENSMUSG00000002227",1113.0397743375,-0.569607679604589,0.186730413229208,-3.05042799270951,0.00228515468889723,0.00836015320110755
"ENSMUSG00000085744",10.669963126578,2.41224689191978,0.790893592463584,3.05002710213618,0.00228820716519783,0.0083702641204473
"ENSMUSG00000032878",709.618640365291,-0.829743617630366,0.272068543655417,-3.04975947047102,0.00229024705501385,0.00837666891313963
